uid,project_name,agency,ministry,sector,state,original_cost,latest_cost,physical_progress,report_month,slip_prob,slip_months_pred,cost_prob,cost_q50_pred,cost_q90_pred,risk_score,risk_tier,alert_type,risk_score_delta
618845,Puducherry Km.29.000 to Poondiyankuppam Km.67.000,NHAI,Ministry of Road Transport & Highways,Roads & Highways,"Multi-States (Puducherry, Tamil Nadu)",1588.4,1415.9,98.75,2026-07,0.9692309813570001,13.176552619537233,0.9696785243432674,11.956700977776952,31.73988398043856,96.94547528501339,Red,,0.08474279018597031
618608,4L of left-over works including additional structures from Kerala/Tamil Nadu border to Kanyakumari Section from Km 43.0 to Km 96.174 of NH66,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Tamil Nadu,1564.23,1263.42,81.85,2026-07,0.9575313706388803,8.235041588774656,0.9790387021448963,22.03361888648999,23.860650492500536,96.82850363918882,Red,,-0.09362232511548996
618953,Umagaon-Saharsa Package-IV Koshi Bridge & approach Road - Bheja-Bakaur,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,1199.58,1223.94,92.4,2026-07,0.9460562618899252,10.956707791479584,0.9865486885850432,36.48376505161179,96.83217454357997,96.63024752374842,Red,,0.8758488064414394
618740,4L Greenfield Alignment of Shivrampur to Ramnagar from Km. 55.002 to Km. 109.300 of NH 119 D Pkg-II,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,1494.31,1546.07,50.8,2026-07,0.9568575218611027,9.740362175301307,0.9738016812129617,21.427079962460958,44.68300671858453,96.53296015370323,Red,,1.764450980059678
618850,Nerchowk km 190.000 to Pandoh including Pandoh bypass km221.305,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Himachal Pradesh,1464.12,1651.67,100.0,2026-07,0.9597193331541194,11.243748452850609,0.9698331322138567,14.230789205401008,30.388450367259072,96.4776232683988,Red,,0.6375676333401685
618840,Simaria Km. 206.050 to Khagaria Km. 266.282,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,664.02,891.64,97.73,2026-07,0.9482317873360564,14.290966395911408,0.9810067429366736,40.300894057176855,82.5846856364156,96.4619265136365,Red,,1.6073009840714434
618841,4L Elevated Section and at-grade improvements at Begusarai town Simaria - Khagaria section from Km. 221.047 to Km. 225.302 of NH-31,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,491.04,348.38,95.72,2026-07,0.931645144349129,7.185564339452984,0.9965620573953112,27.977084242461014,72.20007934967728,96.41036008722202,Red,,0.0
618516,6L from Sankeshwar Bypass to MH-KNT Border from Km. 555.017 to Km. 592.853 of NH-48 Pkg-II,NHAI,Ministry of Road Transport & Highways,Roads & Highways,"Multi-States (Karnataka, Maharashtra)",1388.7,1066.86,85.3,2026-07,0.9545445405093245,8.665865237791483,0.9733076891820441,28.09504601747617,36.050023519885066,96.39261148456843,Red,,0.7132145324689674
618847,Sattanathapuram to Nagapattinam from Km 123.800 to Km 179.555,NHAI,Ministry of Road Transport & Highways,Roads & Highways,"Multi-States (Puducherry, Tamil Nadu)",2899.77,2899.77,85.6,2026-07,0.9592313434557105,10.581926387997719,0.9680376450825371,23.813991353153842,40.92298381955148,96.36344942691237,Red,,0.14167084363252513
618795,Amritsar Bypass Pkg III from km. 71.496 to km. 105.158,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Punjab,1474.77,1228.42,82.88,2026-07,0.9568494427996845,9.239190080756318,0.9674988022109785,35.489024329031075,51.98050226164189,96.21741225053316,Red,,-0.6794693599181301
618723,6L access Controlled Greenfield Highway from Ranipur Barsi to Adhoya Musalmana section of Shamli -Ambala Package-II Design Ch. Form km 45.500 to km 84.400,NHAI,Ministry of Road Transport & Highways,Roads & Highways,"Multi-States (Haryana, Uttar Pradesh)",1554.21,1241.89,82.75,2026-07,0.967517733135225,8.321396662152141,0.9561013591593164,30.405622348529167,35.0612489081727,96.18095461472707,Red,,1.3003063171687756
618739,4L Greenfield Alignment of Amas to Shivrampur from 0.000 Km. to 55.002 Km. of NH 119 D Pkg-I,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,1390.92,1427.43,54.8,2026-07,0.9652659134190054,11.30016318393838,0.9569645626912106,19.51911739670212,43.949185560967216,96.1115238055108,Red,,0.9008099977797315
618936,Jagadhari - Tajewala from Km -0.175 to 32.337 km of NH-344,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Haryana,1269.5,919.43,68.0,2026-07,0.9612918825518023,10.0165040571963,0.9607978949783104,25.228969724707415,54.112527504684536,96.10448887650563,Red,,-0.039483810509466366
619095,Balance works of 4L Panvel Indapur section of NH66 old NH17 from km 42.300 kasu to km 84.600 Indapur,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,546.44,472.1,96.73,2026-07,0.9523054135352077,11.278955465347831,0.9689419390327731,38.32823282404972,85.83114749553584,96.06236762839903,Red,,-0.5902796217531119
619071,Tumkur - Nelamangala 6L,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Karnataka,2032.15,1664.2,61.36,2026-07,0.9463278441184666,10.605051430419847,0.9694699971413439,31.204919509157865,42.02050747831479,95.78989206299052,Red,,2.742831383524276
618889,"4L of Bhangbar Near Ranital to Kangra Bypass Section of Old NH-88 New NH- 303,503 up to Intersection with NH-154 from Km 175.270 to Km 193.400 Pkg-VB",NHAI,Ministry of Road Transport & Highways,Roads & Highways,Himachal Pradesh,1322.95,1829.49,97.45,2026-07,0.964475515219366,11.172435677250421,0.9510780592446706,12.874225882821223,15.054151724993513,95.77767872320183,Red,,-0.8671090168631679
618505,Additional Structures on 6LGurgaon-Jaipur Section of NH-48 between KM 42.700 to KM 273.00,NHAI,Ministry of Road Transport & Highways,Roads & Highways,"Multi-States (Haryana, Rajasthan)",409.64,290.64,88.9,2026-07,0.9836218226741529,11.881510657143957,0.929284872502958,26.53567848134315,55.73487319108354,95.64533475885555,Red,,0.0
618861,Bakhtiyarpur-Rajauli Pkg-II from km. 54.405 to km.101.630,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,897.45,1397.47,97.85,2026-07,0.934675522805025,8.930292812359912,0.977992442515981,29.93229960575628,78.31491792656107,95.6333982660503,Red,,0.6712920832743947
618630,6L of MH/KN Border Nimbal Village to KN/TS Border Singnodi Village from Km. 26.000 to Km. 97.000 in Gulbarga of NH-150C Pkg-II,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Karnataka,2355.56,1923.3,81.35,2026-07,0.9318365215330858,10.685222524759029,0.9776039303895983,29.79134664681099,45.96823693356479,95.47202259613421,Red,,-1.1744163090785662
618951,Hariharganj to Parwa Mode section from km 23.284 to km 57.049 of NH-98,NHAI,Ministry of Road Transport & Highways,Roads & Highways,"Multi-States (Bihar, Jharkhand)",1125.78,1186.56,91.3,2026-07,0.9658054920319499,10.113602235690307,0.943364038276873,24.34829684408857,31.278444746499595,95.45847651544115,Red,,0.26751061356499406
619301,Construction of Approach Road to Rail-cum- Road Bridge across river Ganga at Munger Ghat NH-333 B,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,537.88,633.91,99.99,2026-07,0.921368759945555,-3.825373161228091,0.98654042184867,39.071962377879515,97.8435747197086,95.39545908971125,Red,,0.6787712200398772
619163,4L of Baramati to Indapur Pkg-II from km. 41.400 to km. 84.550 of NH-965G Saint Tukaram Marg,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,1471.32,1297.48,86.2,2026-07,0.9252314051483448,7.2225796216345035,0.9816696144418029,31.795810341615695,68.78169191958376,95.34505097950739,Red,,2.2292361386354003
618517,4/6L of Bangalore - Pune Section of bypass connecting Dharwad - Hubli from km. 403.80 to km. 433.20,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Karnataka,1135.39,763.36,83.19,2026-07,0.9218931930602633,8.140631404403983,0.9827273502091172,32.224138237559266,65.557977929736,95.23102716346902,Red,,0.9261013180488646
618504,Ahmedabad - Dholera Pkg IV from km. 71.06 to km. 109.019 [Start of DSIR zone - Adhelai Village],NHAI,Ministry of Road Transport & Highways,Roads & Highways,Gujarat,1181.76,1358.73,98.08,2026-07,0.9629161900576276,10.411447208245233,0.9410967091055226,14.136957855480754,25.467652570841985,95.20064495815751,Red,,-0.5599232770169635
619078,Six Laning of Bihar - Jharkhand Border Chordaha - Gorhar section of NH-2 from km 249.525 to km 320.810,NHAI,Ministry of Road Transport & Highways,Roads & Highways,"Multi-States (Bihar, Jharkhand)",1772.7,1689.17,78.0,2026-07,0.9612445513710244,10.402908321420849,0.9427414864811774,29.36933427131831,38.22355651315994,95.1993018926101,Red,,-0.4997985669809566
618942,Balance work of 2L PS from Km 30.800 to Km 70.800 and 2L with Rigid Carriageway from Km 70.800 to km 84.120 of Khanapur- KA/GOA Border section of NH-4A,NHAI,Ministry of Road Transport & Highways,Roads & Highways,"Multi-States (Goa, Karnataka)",226.76,149.44,84.7,2026-07,0.9595013846159134,4.881371143701758,0.9442305567680871,30.54146662656901,67.03562234226682,95.18659706920003,Red,,-0.6135635430963902
618702,4L of Addahole Near Gundya to Bantwal Cross section Pkg-02 from Design Km 270.270 to Design km 318.55 including flyover at Kalladka Town including approaches from Km. 311.57 to Km. 313.67 of NH-75 Old NH-48,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Karnataka,1660.19,1318.24,94.21,2026-07,0.9120758521524763,7.76036425826559,0.9908688778725896,41.22500854490363,40.14756410503497,95.1472365012533,Red,,0.7772248364014871
618888,Rehabilitation and Up-gradation of existing road to 2L PS from End of Hamirpur Bypass near Chilbahal to Bhangbar section from Km. 138.295 to Km.175.270 of NH- 88 Pkg-IV,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Himachal Pradesh,1146.19,1358.62,97.2,2026-07,0.9553385531154218,10.592254533630841,0.9467969949372428,13.67685878211905,18.66053232741919,95.10677740263323,Red,,0.6587428345665813
618807,"4L Greenfield Road connecting North and South industrial cluster of Khandaleru Creek near Krishnapatnam port at Thamminapatnam to Mollur from Km 0.0 to Km 16.046, Part I & 6L extension of dedicated port road of NH-67 Km 18.0 to Km 19.3, Part II",NHAI,Ministry of Road Transport & Highways,Roads & Highways,Andhra Pradesh,609.43,559.98,84.03,2026-07,0.9162675680195179,4.1800901512793605,0.9849289203525518,12.595425843813995,43.583922229067376,95.05982441860348,Red,,4.4991206201447795
618512,Tunnel at Khambataki Ghat Section and its approaches from existing Km. 771.730 to existing Km. 782.000,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,907.03,816.12,89.2,2026-07,0.9690778865691885,13.504609237438006,0.9315463985909759,41.46462164690735,81.44161345128305,95.03121425800822,Red,,0.1503278424246588
618647,6L Access Controlled Ludhiana-Bathinda Greenfield highway from Jn. with Amritsar- Bathanda Greenfield Road NH-754A near Rampura Phul to Jn. with Moga-Barnala Road NH-703 near village Tallewal from Km 0.0 to Km 30.3 of NH-754AD Pkg-1,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Punjab,906.51,1020.52,81.5,2026-07,0.9406605349246085,4.934879056453118,0.9593716557478972,26.917969692194237,70.54823772375863,95.00160953362528,Red,,-0.11066919443493362
618545,"4L of Km.165.092 to Km.171.855 North Bound and from Km.166.895 to Km.173.638 South Bound, excl. certain reaches of North Bound and South Bound of Ramban to Banihal Pkg-III of Old NH-1A New NH-44",NHAI,Ministry of Road Transport & Highways,Roads & Highways,Jammu and Kashmir,614.48,444.76,42.8,2026-07,0.9217083842165693,4.176475076042865,0.9761558071231414,34.423122995961144,72.83855383765209,94.89320956698553,Red,Stalled and Overdue,-0.350927921105054
618462,Delhi-Vadodara Greenfield Alignment NH-148N Pkg-31 Ch.824920 to Ch.844382 [Junction near Pratap nagar Village - Junction near Dodka Village],NHAI,Ministry of Road Transport & Highways,Roads & Highways,Gujarat,1644.85,1651.14,100.0,2026-07,0.9389098371251833,6.312577439682189,0.9568655800701,11.319806580903338,42.95463636815205,94.78877085976416,Red,,0.021823282071565586
619289,4L of Munger Mirzachauki section from Munger to Kharia village junction from Km 69520 to Km 95580 Pkg-1,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,1659.81,1696.66,82.72,2026-07,0.9179058059063141,4.4251635197096135,0.9768914941817849,23.96161954762528,45.33028279154439,94.73986500440495,Red,,-0.4649854254110295
618716,6L Access Controlled Greenfield Highway from Vankarakunta Ch. 45700 to Odulapalle Ch. 72000 of [NH-544G]Package-3,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Andhra Pradesh,992.91,888.07,77.21,2026-07,0.9336600405986473,7.678794037315844,0.9594475502432281,10.800587047877396,14.04153229361576,94.65537954209378,Red,,4.681019178180122
618890,2L PS of Hamirpur Bypass from Km 121.175 to Km.138.295 of NH-103&3,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Himachal Pradesh,739.39,754.82,94.37,2026-07,0.9355422932803451,10.400032501924729,0.954895959698623,9.569440254127386,13.984799957377142,94.5219126489484,Red,,-1.9914039380691122
619306,4L of Munger Mirzachauki section from Km 95580 to Km 125000 Pkg-2,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,1020.84,1235.65,95.9,2026-07,0.9055856009832844,2.767713435488672,0.9827807460155958,20.81939630638292,42.318080356062346,94.41831734994402,Red,,-0.6940834326056944
618588,4L Mitigation Measure structures on CH/MH Border to Wainganga Bridge Section of NH-6 New NH-53,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,540.24,468.92,99.79,2026-07,0.9041964273684989,8.626016202805932,0.9814591583135522,36.38484448054941,68.56254883582982,94.28277928410256,Red,,-1.1584568570761036
618711,6L with access control provision Saharanpur bypass to Ganeshpur section from 13.89 Km to 41.820 Km of Delhi- Dehradun Economic Corridor package-2,NHAI,Ministry of Road Transport & Highways,Roads & Highways,"Multi-States (Uttar Pradesh, Uttarakhand)",796.65,560.03,99.29,2026-07,0.9446962438243987,10.385943356418895,0.9405722865754431,18.522007532617682,58.49121680908446,94.2634265199921,Red,,0.8879801591797474
619101,4L Shahpur to Muktainagar from Km. 186.000 to km 216.278 of NH 753L Pkg II of Boregaon Buzurg to Muktainagar,NHAI,Ministry of Road Transport & Highways,Roads & Highways,"Multi-States (Madhya Pradesh, Maharashtra)",784.35,659.52,64.0,2026-07,0.9411300109236964,11.535325413051352,0.9435843027782633,26.23429386894611,37.99141017762624,94.23571568509799,Red,,-0.47296933014658293
618571,Permanent rectification of 3 nos. of black spots in project Highway NH-27 of U.P border - Dewapur - Kotwa section from Km.360.915 to km.440.000 Total Length of 79.085 Km of NH-27& Permanent rectification of 5 nos. of black spots of project Highway NH-27 of Kotwa - Mehsi - Muzaffarpur Section from km.440.000 to km.520.000 Total length 80.00Km,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,227.25,321.23,83.01,2026-07,0.9280635872841836,6.203216969171677,0.9555638396684922,19.604068295815097,66.4182569139863,94.18137134763379,Red,,-1.1614692270511142
618875,4L of Haridwar Nagina section Design Ch. LME from km 13.829 to km 17.110 & km 26.077 to km 27.508 and Design Ch. RME from km 13.839 to km 17.120 & km 26.078 to km 27.509 of EUP mitigation measures on NH74,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Uttarakhand,183.92,142.11,70.42,2026-07,0.8965239728239189,6.682089573118237,0.9863974593265281,34.27531921808875,61.246050375514294,94.14607160752236,Red,,1.0840115582123389
618741,4L Greenfield Alignment from Kalyanapur to Tal Dashraha of NH-119D Pkg-III,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Bihar,1857.58,1969.3,36.25,2026-07,0.961086334406244,5.6579381781406415,0.9206012658477196,25.715990873266602,35.81598674201923,94.08438001269819,Red,Stalled and Overdue,2.470973065727563
618503,Ahmedabad - Dholera Pkg III from km. 48.52 to km. 71.06 [Vejallka Village - Start of DSIR zone],NHAI,Ministry of Road Transport & Highways,Roads & Highways,Gujarat,1034.04,1155.41,100.0,2026-07,0.9261127181439369,4.52020969421634,0.9527447650290156,24.214820538194488,45.97492642346911,93.94287415864763,Red,,-0.9909185555783608
618477,Bangalore Chennai Expressway Phase-III Package I Gudipala to Walajajhpet from Km 156.000 to Km 180.000,NHAI,Ministry of Road Transport & Highways,Roads & Highways,"Multi-States (Andhra Pradesh, Tamil Nadu)",1481.87,1481.87,99.02,2026-07,0.9188394053845289,11.97363798635334,0.9597266833219129,16.12856020697144,11.211252007473965,93.92830443532209,Red,,-1.1349318982119456
618509,Development of 6L UER II [Package - I] NH-1 Near Bakoli till Karala Kanjhawala Road from km. 0.70 to km.15.00,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Delhi,2089.94,2203.45,99.99,2026-07,0.9587287495973222,10.679468164875338,0.9195197097567875,19.193985522476602,31.945797072677433,93.9124229677055,Red,,0.43366911656833906
618554,Construction of left out portion of Agra Inner Ring Road connecting village Deori to NH-44 village Bad from Km. 0.000 to Km. 7.772,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Uttar Pradesh,879.26,787.58,94.0,2026-07,0.9411474046068078,10.51022273577169,0.9359120082845955,2.872923812096729,18.359352712025434,93.85297064457016,Red,,0.7446750951773851
618908,3L Major Bridge over River Brahmani at Km. 401.250 Duburi - Chandikhole Section of NH-200 New NH -53,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Odisha,153.61,103.68,38.0,2026-07,0.8865454727963721,5.417287675387404,0.9893650562774351,33.343067438151074,123.62691248620013,93.79552645369036,Red,Stalled and Overdue,1.0605707183845396
619216,6L access Controlled Greenfield Highway from Adhoya Musalmana to Sadopur section of Shamli -Ambala Package-III Design Ch. Form km 84.400 to km 121.786,NHAI,Ministry of Road Transport & Highways,Roads & Highways,"Multi-States (Haryana, Punjab)",1491.72,1122.86,81.33,2026-07,0.8924499186234588,6.39672113798677,0.9830820736864408,30.633529129721918,35.04203353328286,93.77659961549499,Red,,0.6615908981485887
619141,Construction of four lane access controlled highway from Chillakuru cross road to Turpu KanupurPart 1 of Package - II km 0.000 131.500 of NH - 16 to km 23.770 on New NH-516W including six lane flyover and approaches on NH-16 length km 1.050 and six lane access controlled from Turpu Kanupur to Port South Gate Part 2 of Package - II km 23.770 to km 35.015 on New NH-516W in the state of Andhra Pradesh on HAM Mode under Bharatmala Pariyojana Phase I,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Andhra Pradesh,864.2,844.39,55.53,2026-07,0.9442588070653146,12.249699199446678,0.9298575984726918,6.275687476674535,34.53721054693225,93.70582027690033,Red,,-1.9586109146780473
619093,4L Ismailabad to Ambala Section of NH-152 Lot-4/Package-1,NHAI,Ministry of Road Transport & Highways,Roads & Highways,"Multi-States (Haryana, Punjab)",609.32,454.34,76.3,2026-07,0.8803626526168435,5.5131835669057105,0.9936539338328708,31.43696411176203,79.95784568991726,93.70082932248572,Red,,7.093827544348713
618717,6L Access Controlled Greenfield Highway from Vanavolu Ch. 24300 to Vankarakunta Ch. 45700 of [NH-544G] Package-2,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Andhra Pradesh,750.81,626.91,87.24,2026-07,0.9116539849933953,7.516227545837431,0.9615627099631873,24.978101802015818,31.500393638847996,93.66083474782914,Red,,0.22911876165102285
618831,4L from Km 95.400 Udaipura to Km 147.450 Bhogu on NH-75 Sec-II,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Jharkhand,1436.8,1301.54,29.2,2026-07,0.9098800071381623,11.796889400189569,0.9620141941328636,10.37797782762975,26.292564000581287,93.59471006355129,Red,,2.2929064728464823
615334,Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5 GW] [Jaisalmer/Barmer Complex] Part E [SPV Name POWERGRID Mewar Transmission Limited],Power Grid Corporation of India Limited [POWERGRID],Ministry of Power,Transmission & Distribution,"Multi-States (Madhya Pradesh, Rajasthan)",3251.0,3251.0,46.87,2026-07,0.9765587764762506,11.756660138299734,0.8930202180467204,0.0,13.951144387210288,93.47894972614854,Red,,-0.13564431139269573
618673,Development of 6L of Jhanki Sargi Section Road from km 0.000 to km 42.800 of NH- 130CD Pkg-CG-1,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Chhattisgarh,1368.19,1129.14,99.35,2026-07,0.9426421245947326,9.97757355709741,0.9249246395208051,25.750387454468775,32.41619895378631,93.37833820577688,Red,,-0.12374020153862375
619212,6L Access Controlled Greenfield Highway of Julekal village to Dinnedevarapadu village from Km 242.200 to Km 280.400 Pkg-2,NHAI,Ministry of Road Transport & Highways,Roads & Highways,"Multi-States (Andhra Pradesh, Telangana)",1227.57,1315.87,70.6,2026-07,0.8881753630919034,8.788534842223102,0.9790337000129209,32.33735892043019,23.86029529324963,93.36045315524122,Red,,4.19432550018071
618550,Corridor Efficiency Improvement including removal of black spots in Lakhanpur - Samba section of NH-44 from Chainage Km. 16.300 to Km. 74.100,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Jammu and Kashmir,855.74,215.68,74.63,2026-07,0.9744879890336864,14.855207231943968,0.8925945249123646,28.884957432264898,37.27384027519889,93.35412569730255,Red,,0.01241062634009893
618744,4L of Thirumangalam to Vadugapatti section from km 0.000 to km 36.000 of NH-744,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Tamil Nadu,1076.97,791.6,95.95,2026-07,0.9598174559264069,9.6127111340539,0.9050556787521767,19.42265773062459,51.10638675447292,93.24365673392919,Red,,0.2581087707921341
618896,4L of Sannur to Bikarnakatte section from Km 691.350 to Km 736.362 of NH-169 Karkala - Mangalore Package-III,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Karnataka,1386.41,2038.71,76.1,2026-07,0.9783024085275596,8.494762289493458,0.884714093607573,14.393453045518166,32.964157948115435,93.15082510675663,Red,,1.0167480694513813
618722,6L access Controlled Greenfield Highway from Gogwan Jalalpur Shamli to Ranipur Barsi Saharanpur of Shamli -Ambala section Package-I Design Ch. Form km 00.600 to km 45.500,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Uttar Pradesh,1843.59,1247.55,68.2,2026-07,0.9675856743818922,9.610286928276778,0.8952766575508019,26.263163904738832,22.720763486762756,93.1431165966347,Red,,1.3187193642994544
618709,4L of Left-Over Works of Hospet-Bellary -Karnataka/AP border from Km.280.080 Dec.Ch. to Km.375450Des.Ch. of NH-63 New-67,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Karnataka,1340.15,992.6,92.51,2026-07,0.8689247589788546,2.4112752745895873,0.9932822357795492,37.30163453744054,64.22313852683287,93.11034973792019,Red,,-0.9100111075363486
618459,Delhi-Vadodara Greenfield Alignment NH-148N Pkg-26 Ch.696890 to Ch.726390,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Gujarat,1555.2,1556.4,85.5,2026-07,0.9786631475202654,8.516545087204982,0.8834171270198259,13.627750173171075,34.66672144868736,93.10401372700457,Red,,1.26718340218018
618837,4L of Ratnagiri - Kolhapur section from km 112.340 to km 145.300 of NH-166 PkgIII,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,1939.23,1910.41,68.95,2026-07,0.9139654037275567,9.717984325026695,0.9464170723823125,24.720885860742257,45.79731551315784,93.01912380549346,Red,,5.16080926973963
618693,Bodhre - Dhule,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Maharashtra,1344.78,1292.7,97.69,2026-07,0.9284639639165203,12.15156751684152,0.9313064789666136,31.57209733697122,34.6170402063552,92.98852214415669,Red,,-1.8174837767744094
618846,Poondiyankuppam Km.67.000 to Sattanathapuram Km.123.800,NHAI,Ministry of Road Transport & Highways,Roads & Highways,Tamil Nadu,2565.63,2319.35,99.8,2026-07,0.9498425781271189,2.285438231086533,0.9072248116337079,18.69303800619813,61.00622203959097,92.85336948804135,Red,,-0.1011582627562575
618694,Indore - Harda Pkg-I [Indore to Raghav Garh from km. 0.25 to km. 26.903],NHAI,Ministry of Road Transport & Highways,Roads & Highways,Madhya Pradesh,1011.29,813.03,96.09,2026-07,0.8750849293373556,9.684563146756863,0.981493474361008,24.065215369553115,41.12809054381235,92.82892018491818,Red,,-0.7559085298867956
